id,date_start,type_of_violence,conflict_name,dyad_name,side_a,side_b,country,adm_1,adm_2,latitude,longitude,best,low,high,deaths_civilians,deaths_a,deaths_b,deaths_unknown,where_description,active_year,month
547541,2024-10-18,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.03069,37.37281,2,2,123,0,2,0,0,"In the Kurakhivka direction: near the settlements of Zhelanne Druge, Novodmytrivka, Hirnyk, Novoselidivka, Kurakhivka, Georgiivka, Antonivka, Dalnye, Katerynivka, and Kostyantynivka",True,2024-10
533163,2024-01-29,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Polohy raion,47.427906,35.985916,1,1,1,0,0,1,0,Pology District	Polohivska urban community	Verbove,True,2024-01
546537,2024-04-02,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.749789,36.818011,1,1,1,0,0,1,0,"Urozhajne, Velykonovosilkivska settlement community, Volnovakha District, Donetsk Oblast",True,2024-04
492044,2023-09-20,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.268307,38.370347,10,4,10,0,10,0,0,Rear areas of Bakhmut direction,True,2023-09
472641,2023-04-30,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Donetsk raion,48.0,37.805278,2,2,2,0,0,2,0,Donetsk direction,True,2023-04
486710,2023-08-17,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,,48.14,37.74,1,1,1,0,0,1,0,"Donetsk direction: area of ​​​​Dyleevka, Dzerzhinsk and Novopokrovsky in the DPR",True,2023-08
450107,2022-10-06,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Beryslav raion,47.188614,33.489553,2,2,2,0,0,2,0,"area of ​​​​the settlement of Pyatikhatka, Kherson",True,2022-10
451229,2022-10-18,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,47.987053,37.271787,1,1,1,1,0,0,0,"Donetsk region: in Kurakhovo, Bakhmut, Kurdyumovka and Seversk.",True,2022-10
542997,2024-04-01,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.59348,37.85724,1,1,1,0,0,1,0,"Chasiv Jar, Chasovoiarska urban community, Bakhmut District, Donetsk Oblast",True,2024-04
429506,2022-02-26,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.63695,32.61458,2,2,2,1,0,1,0,ambulance carrying a wounded Ukrainian soldier to Kherson,True,2022-02
475864,2023-05-23,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,49.69667,37.88417,2,2,2,0,0,2,0,"Kupyansk direction: areas of the settlements of Dvurechnaya, Pershotravneve, Timkovka, Kharkov Region and Stelmakhivka, Lugansk People's Republic.",True,2023-05
532050,2022-07-07,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.859691,38.199854,2,2,2,0,0,2,0,Verkhn'okam'jans'ke,True,2022-07
444139,2022-08-06,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.145278,37.745,1,1,1,1,0,0,0,Avdiivka,True,2022-08
535630,2023-12-27,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,,47.83972,35.14057,1,1,1,0,0,1,0,Zaporizhzhia,True,2023-12
523702,2024-03-23,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,Severodonetsk raion,49.0,38.76,5,1,10,0,5,0,0,Luhansk oblast,True,2024-03
443964,2022-08-04,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.397804,37.843767,8,8,9,8,0,0,0,Toretsk,True,2022-08
531880,2024-07-09,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Beryslav raion,47.218498,33.87503,2,2,2,0,0,2,0,in the village of Havrylivka on the right bank of the Dnieper in the Kherson region,True,2024-07
460881,2023-01-14,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.592436,37.99993,2,2,2,0,2,0,0,region of Soledar and Bakhmut in the Donetsk region,True,2023-01
447245,2022-09-12,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Mykolayiv oblast,Mykolayiv raion,46.8606,32.38664,1,1,30,0,1,0,0,"southern direction: directions from Ternovye Pod to Lyubomirovka and from Chkalovo to Bezymyannoye
 area of ​​Novopetrivka in the Kherson region .",True,2022-09
482608,2023-07-17,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.750536,36.79547,1,1,75,0,1,0,0,"Tavriysk/Tavria direction
South of Makarivka, Staromayorske (battles for)


---------
Tavrya region 
Mariinsky and Avdiivsk directions, and the Krasnohorivka area  
 front-line territories in Zaporizhzhia",True,2023-07
512696,2024-02-14,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,50.060004,37.382295,5,5,5,5,0,0,0,at Velykyi Burluk,True,2024-02
523800,2024-03-29,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.091503,37.606922,6,1,11,0,6,0,0,"Pervomaiske (Ocheretyne hromada), Pokrovsk raion",True,2024-03
529608,2024-06-10,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.224167,37.599444,10,2,20,0,10,0,0,"Soloviove, Pokrovsk raion",True,2024-06
487201,2023-08-24,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,,47.537339,36.018438,2,2,2,0,0,2,0,Zaporozhye direction,True,2023-08
512911,2024-02-20,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,47.86651,37.40701,1,1,1,1,0,0,0,Donetsk region in the village of Kostyantynivka,True,2024-02
466025,2023-02-28,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.14824,37.68145,2,2,2,2,0,0,0,Donetsk region : two in Lastochkino and one in Velika Novosilka,True,2023-02
461232,2023-01-20,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,,47.83972,35.14057,30,6,60,0,4,2,24,Zaporozhye direction,True,2023-01
528894,2024-01-07,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,49.0,32.0,5,5,13,0,0,5,0,,True,2024-01
526822,2024-06-13,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,48.0,38.0,2,2,2,0,0,2,0,"Area of ""Western"" group of troops",True,2024-06
541657,2024-03-12,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Polohy raion,47.5,36.38,1,1,1,0,0,1,0,"Pology District, Zaporizhzhia Oblast",True,2024-03
491043,2023-09-20,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.39785,37.90935,2,2,2,2,0,0,0,Toretsk city itself and the town of Severnih,True,2023-09
546533,2024-04-02,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,Svativskyi raion,49.3723,37.96565,1,1,1,0,0,1,0,"Rajhorodka, Kolomyichyska rural community, Svatove District, Luhansk Oblast",True,2024-04
533607,2023-12-06,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,,47.83972,35.14057,1,1,1,0,0,1,0,Zaporizhzhia Oblast,True,2023-12
552701,2024-05-08,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.224167,37.599444,1,1,1,0,0,1,0,"Solovjove, Ocheretynska settlement community, Pokrovsk District, Donetsk Oblast",True,2024-05
475645,2023-05-18,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.92594,38.18583,2,2,2,0,0,2,0,"Krasnolymansk direction: areas of the settlements of Nevskoye, Chervonaya Dibrova of the Luhansk People's Republic and Grigorovka of the Donetsk People's Republic",True,2023-05
493550,2022-09-06,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.145278,37.745,1,1,1,0,0,1,0,"town of Avdiyivka, Pokrovsky District, Donetsk Oblast",True,2022-09
529843,2022-04-02,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.600214,37.949744,1,1,1,0,0,1,0,Khromove,True,2022-04
485161,2023-08-03,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.03069,37.37281,1,1,1,1,0,0,0,Donetsk region: in Kurakhivka and Krasnohorivka,True,2023-08
524404,2024-05-16,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Donetsk raion,47.94542,37.617341,2,2,2,0,2,0,0,Donetsk (Petrovskyi district),True,2024-05
525416,2024-05-29,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.203824,37.569866,5,1,10,0,5,0,0,"Novopokrovske, Pokrovsk raion",True,2024-05
489596,2023-08-30,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,49.0,32.0,2,2,2,0,0,2,0,,True,2023-08
486701,2023-08-17,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kakhovka raion,46.81601,33.47862,2,2,2,0,0,2,0,Kakhovka direction,True,2023-08
532461,2022-07-08,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.145278,37.745,1,1,1,0,0,1,0,Avdiyivka,True,2022-07
542575,2022-08-17,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.107198,37.551757,1,1,1,0,0,1,0,Netajlove,True,2022-08
538232,2023-10-23,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,,48.92,39.02,1,1,1,0,1,0,0,Luhansk oblast,True,2023-10
498504,2023-11-12,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,,47.537339,36.018438,1,1,1,0,0,1,0,Zaporizhia direction,True,2023-11
493485,2023-10-02,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Kramatorsk raion,48.933868,37.943112,1,1,1,0,0,1,0,near the village of Yampil in the Donetsk region,True,2023-10
508572,2022-10-01,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.592436,37.99993,11,11,11,0,11,0,0,Bakhmut t,True,2022-10
548321,2024-04-29,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,47.941669,37.504218,1,1,1,0,0,1,0,46th Separate Airmobile Brigade,True,2024-04
511420,2024-02-11,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,,47.537339,36.018438,2,2,449,0,2,0,0,in the Zaporizhzhia sector.,True,2024-02
503506,2023-12-02,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,47.86651,37.40701,3,3,3,0,0,3,0,near the settlement of Konstantinivka,True,2023-12
493472,2023-10-04,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,49.0,32.0,1,1,1,0,0,1,0,Not specified,True,2023-10
490261,2023-09-12,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,47.853324,37.484174,1,1,1,0,1,0,0,"area of ​​responsibility of the ""Tavria""; areas of Novomykhailivka, Donetsk region, and south of Novodarivka, Zaporizhia region",True,2023-09
443413,2022-07-25,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.676254,38.098621,1,1,1,1,0,0,0,Soledar,True,2022-07
